"","LHS","RHS","support","confidence","coverage","lift","count"
"1","{qualcomm}","{apple}",0.000317386592351757,0.569444444444444,0.000557361820715281,25.278636884307,41
"2","{assistant}","{google}",0.000851525003870568,0.654761904761905,0.00130051091500232,42.7830768119084,110
"3","{flight,simulator}","{microsoft}",0.000201269546369407,0.52,0.000387056819941167,74.1430463576159,26
"4","{cook,tim}","{apple}",0.000193528409970584,0.806451612903226,0.000239975228363524,35.7998004655803,25
"5","{assistant,phone}","{google}",0.000193528409970584,0.806451612903226,0.000239975228363524,52.6946987126144,25
"6","{assistant,say}","{google}",0.00018578727357176,0.923076923076923,0.000201269546369407,60.315162834131,24
"7","{repair,video}","{apple}",0.000170305000774114,0.5,0.000340610001548227,22.1958762886598,22
"8","{arm,mac}","{apple}",0.000224492955565877,0.591836734693878,0.000379315683542344,26.2726698926993,29
"9","{iphone,know}","{apple}",0.000170305000774114,0.55,0.000309645455952934,24.4154639175258,22
"10","{charge,start}","{facebook}",0.000201269546369407,0.52,0.000387056819941167,69.3226006191951,26
"11","{ok,say}","{google}",0.000193528409970584,0.510204081632653,0.000379315683542344,33.3374624508377,25
